,SupCon
2178,1.7111921310424805
2179,1.7061443328857422
2180,1.715044379234314
2181,1.6977283954620361
2182,1.7264015674591064
2183,1.6992228031158447
2184,1.73370361328125
2185,1.7202858924865723
2186,1.666073203086853
2187,1.6805038452148438
2188,1.7192224264144897
2189,1.7121204137802124
2190,1.7448856830596924
2191,1.68942391872406
2192,1.7124933004379272
2193,1.690047025680542
2194,1.67399001121521
2195,1.7174996137619019
2196,1.6805585622787476
2197,1.731383204460144
2198,1.7575067281723022
2199,1.742063045501709
2200,1.6945407390594482
2201,1.6960947513580322
2202,1.702982783317566
2203,1.726209044456482
2204,1.6816012859344482
2205,1.7176517248153687
2206,1.7277497053146362
2207,1.6858644485473633
2208,1.6820638179779053
2209,1.7122973203659058
2210,1.7127952575683594
2211,1.7391785383224487
2212,1.7255319356918335
2213,1.6867058277130127
2214,1.7081435918807983
2215,1.6645171642303467
2216,1.6678168773651123
2217,1.7070024013519287
2218,1.6970609426498413
2219,1.6725786924362183
2220,1.6698453426361084
2221,1.727104902267456
2222,1.7828540802001953
2223,1.697744369506836
2224,1.6789268255233765
2225,1.6804344654083252
2226,1.6936205625534058
2227,1.705693006515503
2228,1.7349281311035156
2229,1.6785216331481934
2230,1.6823925971984863
2231,1.6661667823791504
2232,1.7176655530929565
2233,1.6988043785095215
2234,1.696630835533142
2235,1.7475926876068115
2236,1.7563731670379639
2237,1.7134240865707397
2238,1.6893924474716187
2239,1.6722643375396729
2240,1.6734063625335693
2241,1.6877683401107788
2242,1.7314128875732422
2243,1.6768174171447754
2244,1.6859188079833984
2245,1.6987981796264648
2246,1.6899532079696655
2247,1.6831700801849365
2248,1.6636812686920166
2249,1.7312307357788086
2250,1.7015494108200073
2251,1.6736037731170654
2252,1.6907880306243896
2253,1.6957170963287354
2254,1.742842435836792
2255,1.67961585521698
2256,1.6945412158966064
2257,1.7422813177108765
2258,1.6862735748291016
2259,1.7036046981811523
2260,1.7144732475280762
2261,1.692711353302002
2262,1.7065409421920776
2263,1.6823595762252808
2264,1.7216498851776123
2265,1.680281162261963
2266,1.6855137348175049
2267,1.7026779651641846
2268,1.7124862670898438
2269,1.7477868795394897
2270,1.7039788961410522
2271,1.6947177648544312
2272,1.7246730327606201
2273,1.668888807296753
2274,1.7310669422149658
2275,1.7397964000701904
2276,1.7240264415740967
2277,1.6760252714157104
2278,1.7011345624923706
2279,1.6808650493621826
2280,1.711843729019165
2281,1.6892459392547607
2282,1.6966232061386108
2283,1.7124980688095093
2284,1.765337347984314
2285,1.755185842514038
2286,1.7171647548675537
2287,1.6816614866256714
2288,1.6867575645446777
2289,1.7318328619003296
2290,1.6863021850585938
2291,1.6846898794174194
2292,1.7259228229522705
2293,1.6977243423461914
2294,1.7197949886322021
2295,1.6804025173187256
2296,1.7232394218444824
2297,1.7371591329574585
2298,1.7052454948425293
2299,1.7096059322357178
2300,1.6983598470687866
2301,1.6978896856307983
2302,1.7146047353744507
2303,1.7053537368774414
2304,1.6856799125671387
2305,1.7147350311279297
2306,1.6737842559814453
2307,1.707960844039917
2308,1.6883652210235596
2309,1.6788179874420166
2310,1.682703971862793
2311,1.6791505813598633
2312,1.7034168243408203
2313,1.7108113765716553
2314,1.6762412786483765
2315,1.6706762313842773
2316,1.7206838130950928
2317,1.6928409337997437
2318,1.6741842031478882
2319,1.7515848875045776
2320,1.6811174154281616
2321,1.7088565826416016
2322,1.7193689346313477
2323,1.7069368362426758
2324,1.7449355125427246
2325,1.6782176494598389
2326,1.6997627019882202
2327,1.748091697692871
2328,1.6955493688583374
2329,1.7233948707580566
2330,1.7275416851043701
2331,1.6817588806152344
2332,1.7109146118164062
2333,1.726644515991211
2334,1.6823261976242065
2335,1.6821497678756714
2336,1.7018917798995972
2337,1.711855411529541
2338,1.733120322227478
2339,1.6980702877044678
2340,1.6940977573394775
2341,1.6954748630523682
2342,1.6928656101226807
2343,1.7235779762268066
2344,1.6681002378463745
2345,1.7292134761810303
2346,1.680525302886963
2347,1.6869052648544312
2348,1.7190632820129395
2349,1.7210872173309326
2350,1.7013816833496094
2351,1.6872668266296387
2352,1.6731524467468262
2353,1.6970285177230835
2354,1.6934045553207397
2355,1.6813175678253174
2356,1.7325925827026367
2357,1.6934703588485718
2358,1.678540587425232
2359,1.6988481283187866
2360,1.693155288696289
2361,1.6985034942626953
2362,1.7030584812164307
2363,1.7112128734588623
2364,1.7064127922058105
2365,1.674656629562378
2366,1.7362620830535889
2367,1.6870365142822266
2368,1.7519168853759766
2369,1.7117929458618164
2370,1.6879661083221436
2371,1.6894001960754395
2372,1.698540449142456
2373,1.704313039779663
2374,1.7175421714782715
2375,1.6959995031356812
2376,1.6817703247070312
2377,1.7379735708236694
2378,1.6806215047836304
2379,1.7018933296203613
2380,1.7021411657333374
2381,1.7057647705078125
2382,1.7005839347839355
2383,1.6875674724578857
2384,1.7298767566680908
2385,1.6946964263916016
2386,1.666846513748169
2387,1.6742026805877686
2388,1.7589728832244873
2389,1.6773741245269775
2390,1.7419097423553467
2391,1.7223552465438843
2392,1.7108792066574097
2393,1.6623481512069702
2394,1.6761754751205444
2395,1.7133711576461792
2396,1.688460350036621
2397,1.6752691268920898
2398,1.6968791484832764
2399,1.6623773574829102
2400,1.6839631795883179
2401,1.6885578632354736
2402,1.7201120853424072
2403,1.6752440929412842
2404,1.6889088153839111
2405,1.6758970022201538
2406,1.708146333694458
2407,1.7081594467163086
2408,1.711094856262207
2409,1.7344598770141602
2410,1.698045015335083
2411,1.6654746532440186
2412,1.7127840518951416
2413,1.6986167430877686
2414,1.7257442474365234
2415,1.6924340724945068
2416,1.6635854244232178
2417,1.7244185209274292
2418,1.723027229309082
2419,1.6894758939743042
2420,1.7413761615753174
2421,1.7463805675506592
2422,1.7371785640716553
2423,1.7135432958602905
2424,1.7207735776901245
2425,1.7595069408416748
2426,1.7418732643127441
2427,1.7135446071624756
2428,1.7112300395965576
2429,1.6853997707366943
2430,1.7467827796936035
2431,1.7187875509262085
2432,1.6857738494873047
2433,1.6976304054260254
2434,1.7185828685760498
2435,1.684761881828308
2436,1.6909732818603516
2437,1.68235182762146
2438,1.7514894008636475
2439,1.7058738470077515
2440,1.685996413230896
2441,1.712429404258728
2442,1.6967638731002808
2443,1.6838858127593994
2444,1.747084379196167
2445,1.6989654302597046
2446,1.6895732879638672
2447,1.6758097410202026
2448,1.6908142566680908
2449,1.7045714855194092
2450,1.7009366750717163
2451,1.6664323806762695
2452,1.675552248954773
2453,1.715246558189392
2454,1.6928107738494873
2455,1.7098376750946045
2456,1.6707301139831543
2457,1.6832187175750732
2458,1.7007219791412354
2459,1.6959056854248047
2460,1.7243421077728271
2461,1.7177467346191406
2462,1.680018424987793
2463,1.6907007694244385
2464,1.7058967351913452
2465,1.6688836812973022
2466,1.6695537567138672
2467,1.7200740575790405
2468,1.718327522277832
2469,1.6950976848602295
2470,1.6719369888305664
2471,1.6924405097961426
2472,1.7377002239227295
2473,1.6845163106918335
2474,1.6931233406066895
2475,1.7054870128631592
2476,1.7014025449752808
2477,1.6929709911346436
2478,1.678330421447754
2479,1.7098510265350342
2480,1.6724727153778076
2481,1.711245059967041
2482,1.6918199062347412
2483,1.681056022644043
2484,1.7022430896759033
2485,1.6899436712265015
2486,1.7317843437194824
2487,1.6987895965576172
2488,1.6805299520492554
2489,1.7222003936767578
2490,1.6884009838104248
2491,1.6867755651474
2492,1.6818342208862305
2493,1.7106714248657227
2494,1.6986892223358154
2495,1.7849206924438477
2496,1.6658344268798828
2497,1.6636713743209839
2498,1.719801664352417
2499,1.6878776550292969
2500,1.7205489873886108
2501,1.700966238975525
2502,1.6965904235839844
2503,1.7060256004333496
2504,1.7157955169677734
2505,1.706488847732544
2506,1.7105401754379272
2507,1.6909935474395752
2508,1.6914691925048828
2509,1.7567086219787598
2510,1.6838706731796265
2511,1.6852786540985107
2512,1.7053732872009277
2513,1.6977803707122803
2514,1.7405847311019897
2515,1.706148386001587
2516,1.679241418838501
2517,1.675642967224121
2518,1.6931238174438477
2519,1.7224407196044922
2520,1.7220056056976318
2521,1.6933104991912842
2522,1.6744568347930908
2523,1.6968960762023926
2524,1.6891539096832275
2525,1.6670987606048584
2526,1.6879466772079468
2527,1.69306218624115
2528,1.695584774017334
2529,1.6976499557495117
2530,1.6915340423583984
2531,1.6682860851287842
2532,1.7264665365219116
2533,1.7015039920806885
2534,1.6987414360046387
2535,1.669783592224121
2536,1.7125184535980225
2537,1.6918504238128662
2538,1.6855227947235107
2539,1.6983388662338257
2540,1.6860483884811401
2541,1.6825120449066162
2542,1.6665958166122437
2543,1.691491961479187
2544,1.7334823608398438
2545,1.7468669414520264
2546,1.668642282485962
2547,1.6938375234603882
2548,1.662233829498291
2549,1.7042808532714844
2550,1.7640461921691895
2551,1.6939185857772827
2552,1.6695646047592163
2553,1.6940281391143799
2554,1.6999216079711914
2555,1.6891570091247559
2556,1.6801371574401855
2557,1.699723243713379
2558,1.6645276546478271
2559,1.722599744796753
2560,1.7142846584320068
2561,1.6735029220581055
2562,1.6959537267684937
2563,1.6654236316680908
2564,1.6922286748886108
2565,1.7021582126617432
2566,1.6813364028930664
2567,1.75895094871521
2568,1.7479820251464844
2569,1.7416075468063354
2570,1.7448539733886719
2571,1.680128574371338
2572,1.7048743963241577
2573,1.7251040935516357
2574,1.682204246520996
2575,1.689604640007019
2576,1.691345453262329
2577,1.7818398475646973
2578,1.6738297939300537
2579,1.6683334112167358
2580,1.6676782369613647
2581,1.7152283191680908
2582,1.7121250629425049
2583,1.7070287466049194
2584,1.6840884685516357
2585,1.6915254592895508
2586,1.6995739936828613
2587,1.7103784084320068
2588,1.671274185180664
2589,1.7207026481628418
2590,1.695967674255371
2591,1.7338364124298096
2592,1.7337360382080078
2593,1.6951402425765991
2594,1.7221225500106812
2595,1.7153005599975586
2596,1.6818574666976929
2597,1.7094873189926147
2598,1.7126877307891846
2599,1.7429999113082886
2600,1.688843011856079
2601,1.6757758855819702
2602,1.6885780096054077
2603,1.6823220252990723
2604,1.6877586841583252
2605,1.6702423095703125
2606,1.6893432140350342
2607,1.67727792263031
2608,1.6992435455322266
2609,1.6886186599731445
2610,1.6975425481796265
2611,1.681602954864502
2612,1.6913126707077026
2613,1.7152917385101318
2614,1.6919152736663818
2615,1.6970441341400146
2616,1.6874284744262695
2617,1.68960702419281
2618,1.7329742908477783
2619,1.7096341848373413
2620,1.6978487968444824
2621,1.6966075897216797
2622,1.7032639980316162
2623,1.718685507774353
2624,1.6633517742156982
2625,1.7327089309692383
2626,1.6755692958831787
2627,1.6866010427474976
2628,1.6766904592514038
2629,1.6917572021484375
2630,1.6901986598968506
2631,1.7377965450286865
2632,1.6757005453109741
2633,1.6930885314941406
2634,1.670894980430603
2635,1.712733268737793
2636,1.7248821258544922
2637,1.6655935049057007
2638,1.696621298789978
2639,1.7272800207138062
2640,1.6909282207489014
2641,1.6611192226409912
2642,1.6769278049468994
2643,1.691176176071167
2644,1.7239015102386475
2645,1.6992545127868652
2646,1.6674396991729736
2647,1.6812751293182373
2648,1.7126810550689697
2649,1.7387059926986694
2650,1.6723310947418213
2651,1.6802737712860107
2652,1.6864771842956543
2653,1.7212932109832764
2654,1.708296537399292
2655,1.6649398803710938
2656,1.7145394086837769
2657,1.6871531009674072
2658,1.6905789375305176
2659,1.7225441932678223
2660,1.6897752285003662
2661,1.6709632873535156
2662,1.6861486434936523
2663,1.7553784847259521
2664,1.6648478507995605
2665,1.7254836559295654
2666,1.7082780599594116
2667,1.7393503189086914
2668,1.7431144714355469
2669,1.68480384349823
2670,1.6964240074157715
2671,1.6927573680877686
2672,1.6708606481552124
2673,1.6829235553741455
2674,1.6916706562042236
2675,1.7343642711639404
2676,1.6734187602996826
2677,1.6957471370697021
2678,1.6843371391296387
2679,1.6732141971588135
2680,1.6815881729125977
2681,1.6804189682006836
2682,1.6682050228118896
2683,1.6822412014007568
2684,1.67850661277771
2685,1.695909023284912
2686,1.7099660634994507
2687,1.6908868551254272
2688,1.6818552017211914
2689,1.6913379430770874
2690,1.70963716506958
2691,1.6801183223724365
2692,1.7063250541687012
2693,1.7027297019958496
2694,1.7086118459701538
2695,1.7327945232391357
2696,1.6680881977081299
2697,1.7268871068954468
2698,1.7209703922271729
2699,1.7096980810165405
2700,1.7185252904891968
2701,1.6839284896850586
2702,1.6660747528076172
2703,1.6693572998046875
2704,1.727130651473999
2705,1.6815314292907715
2706,1.6817262172698975
2707,1.6884422302246094
2708,1.7550239562988281
2709,1.6731432676315308
2710,1.6653674840927124
2711,1.7056949138641357
2712,1.7213246822357178
2713,1.676123857498169
2714,1.7083362340927124
2715,1.7085542678833008
2716,1.696245551109314
2717,1.7087292671203613
2718,1.724814772605896
2719,1.6924142837524414
2720,1.6916755437850952
2721,1.6828240156173706
2722,1.666696310043335
2723,1.7472505569458008
2724,1.6792186498641968
2725,1.6686675548553467
2726,1.7236309051513672
2727,1.7348649501800537
2728,1.7058429718017578
2729,1.681982398033142
2730,1.6793365478515625
2731,1.681954264640808
2732,1.6889170408248901
2733,1.6894805431365967
2734,1.6864879131317139
2735,1.7052857875823975
2736,1.6931066513061523
2737,1.6673864126205444
2738,1.7217910289764404
2739,1.7129192352294922
2740,1.696180820465088
2741,1.700408697128296
2742,1.7333111763000488
2743,1.6836899518966675
2744,1.7041106224060059
2745,1.6999304294586182
2746,1.6935924291610718
2747,1.700881004333496
2748,1.6786044836044312
2749,1.7436881065368652
2750,1.6762689352035522
2751,1.724723219871521
2752,1.7262685298919678
2753,1.6982029676437378
2754,1.7107341289520264
2755,1.6609735488891602
2756,1.6845464706420898
2757,1.68808114528656
2758,1.665819525718689
2759,1.7101011276245117
2760,1.7091257572174072
2761,1.693766474723816
2762,1.6842759847640991
2763,1.6717324256896973
2764,1.7606686353683472
2765,1.7000765800476074
2766,1.7127479314804077
2767,1.6561235189437866
2768,1.7465639114379883
2769,1.6741900444030762
2770,1.6917890310287476
2771,1.7438292503356934
2772,1.6815910339355469
2773,1.7075936794281006
2774,1.725487470626831
2775,1.6810097694396973
2776,1.6882615089416504
2777,1.7053107023239136
2778,1.735782504081726
2779,1.6574983596801758
2780,1.6807453632354736
2781,1.7314414978027344
2782,1.6741323471069336
2783,1.6919503211975098
2784,1.666242003440857
2785,1.7232487201690674
2786,1.6930946111679077
2787,1.6654748916625977
2788,1.713423252105713
2789,1.676377534866333
2790,1.6765234470367432
2791,1.717035174369812
2792,1.6954911947250366
2793,1.6914981603622437
2794,1.6840002536773682
2795,1.6966661214828491
2796,1.6720412969589233
2797,1.6880844831466675
2798,1.6615099906921387
2799,1.6999448537826538
2800,1.6954292058944702
2801,1.694263219833374
2802,1.6939677000045776
2803,1.6922334432601929
2804,1.717294454574585
2805,1.7161625623703003
2806,1.6982285976409912
2807,1.6808608770370483
2808,1.6890853643417358
2809,1.675611972808838
2810,1.707663893699646
2811,1.7281827926635742
2812,1.665369987487793
2813,1.6973304748535156
2814,1.6666259765625
2815,1.6886613368988037
2816,1.713322639465332
2817,1.6892170906066895
2818,1.6844148635864258
2819,1.6833451986312866
2820,1.701168417930603
2821,1.671839714050293
2822,1.663494348526001
2823,1.7366149425506592
2824,1.6966904401779175
2825,1.6889652013778687
2826,1.7347596883773804
2827,1.6878838539123535
2828,1.6776117086410522
2829,1.6665109395980835
2830,1.7326549291610718
2831,1.6878995895385742
2832,1.6867841482162476
2833,1.6854143142700195
2834,1.6881294250488281
2835,1.670029640197754
2836,1.680356740951538
2837,1.6807411909103394
2838,1.68125319480896
2839,1.659321665763855
2840,1.6960515975952148
2841,1.7369344234466553
2842,1.6557109355926514
2843,1.6634591817855835
2844,1.6906442642211914
2845,1.6845433712005615
2846,1.67815101146698
2847,1.6926305294036865
2848,1.6726288795471191
2849,1.6595237255096436
2850,1.68071448802948
2851,1.6808292865753174
2852,1.6724408864974976
2853,1.716816782951355
2854,1.6843039989471436
2855,1.7084248065948486
2856,1.7153069972991943
2857,1.6820377111434937
2858,1.6817822456359863
2859,1.6977827548980713
2860,1.6787652969360352
2861,1.694934368133545
2862,1.705649733543396
2863,1.719201922416687
2864,1.6744211912155151
2865,1.6943228244781494
2866,1.6902016401290894
2867,1.7203067541122437
2868,1.704898715019226
2869,1.695826530456543
2870,1.747449278831482
2871,1.6890952587127686
2872,1.6749238967895508
2873,1.7334469556808472
2874,1.7040939331054688
2875,1.6813381910324097
2876,1.7195930480957031
2877,1.7136077880859375
2878,1.6878317594528198
2879,1.680544137954712
2880,1.6924737691879272
2881,1.6654285192489624
2882,1.7195870876312256
2883,1.6798346042633057
2884,1.6590049266815186
2885,1.6533726453781128
2886,1.6822595596313477
2887,1.6792404651641846
2888,1.699986219406128
2889,1.6834075450897217
2890,1.7382280826568604
2891,1.7406487464904785
2892,1.6998145580291748
2893,1.6878160238265991
2894,1.6837228536605835
2895,1.7230510711669922
2896,1.675931692123413
2897,1.6925833225250244
2898,1.6858972311019897
2899,1.7219016551971436
2900,1.7546164989471436
2901,1.6910462379455566
2902,1.6727513074874878
2903,1.690385103225708
2904,1.6716841459274292
2905,1.7225898504257202
2906,1.7036821842193604
2907,1.6554200649261475
2908,1.7315629720687866
2909,1.6886651515960693
2910,1.6998271942138672
2911,1.6730308532714844
2912,1.7314832210540771
2913,1.6697648763656616
2914,1.7231144905090332
2915,1.6787571907043457
2916,1.6881282329559326
2917,1.687837839126587
2918,1.7121906280517578
2919,1.6959922313690186
2920,1.6877241134643555
2921,1.6905841827392578
2922,1.6545448303222656
2923,1.6860216856002808
2924,1.675525426864624
2925,1.7054837942123413
2926,1.6992840766906738
2927,1.6634950637817383
2928,1.670255422592163
2929,1.699761152267456
2930,1.6814759969711304
2931,1.6627696752548218
2932,1.7082874774932861
2933,1.6757676601409912
2934,1.6950509548187256
2935,1.6692461967468262
2936,1.6978271007537842
2937,1.6714553833007812
2938,1.6894702911376953
2939,1.7076749801635742
2940,1.6850273609161377
2941,1.672026515007019
2942,1.7075517177581787
2943,1.6749484539031982
2944,1.6651802062988281
2945,1.6638705730438232
2946,1.6792277097702026
2947,1.6888494491577148
2948,1.7249946594238281
2949,1.6812032461166382
2950,1.7115596532821655
2951,1.668077826499939
2952,1.706369161605835
2953,1.6550188064575195
2954,1.6827667951583862
2955,1.6889032125473022
2956,1.680277705192566
2957,1.6976900100708008
2958,1.7137383222579956
2959,1.7083314657211304
2960,1.678324580192566
2961,1.701881766319275
2962,1.6859080791473389
2963,1.7060089111328125
2964,1.6961336135864258
2965,1.6612303256988525
2966,1.7193045616149902
2967,1.6784703731536865
2968,1.7173726558685303
2969,1.7107858657836914
2970,1.669381022453308
2971,1.7043546438217163
2972,1.6805379390716553
2973,1.6879279613494873
2974,1.698822021484375
2975,1.6806087493896484
2976,1.688359260559082
2977,1.6714956760406494
2978,1.720804214477539
2979,1.6755256652832031
2980,1.746532917022705
2981,1.6875686645507812
2982,1.6833417415618896
2983,1.6898173093795776
2984,1.6956968307495117
2985,1.6944087743759155
2986,1.7031581401824951
2987,1.6964792013168335
2988,1.6877468824386597
2989,1.735511064529419
2990,1.6946943998336792
2991,1.6749647855758667
2992,1.700558066368103
2993,1.6830992698669434
2994,1.6789751052856445
2995,1.6882426738739014
2996,1.723740816116333
2997,1.7073791027069092
2998,1.6821054220199585
2999,1.7075737714767456
3000,1.7117879390716553
3001,1.6500256061553955
3002,1.681952953338623
3003,1.7056554555892944
3004,1.6839323043823242
3005,1.737795114517212
3006,1.6974148750305176
3007,1.6795775890350342
3008,1.699540615081787
3009,1.6906471252441406
3010,1.6684637069702148
3011,1.7301362752914429
3012,1.7076467275619507
3013,1.670936107635498
3014,1.7028158903121948
3015,1.6961352825164795
3016,1.654822826385498
3017,1.704101324081421
3018,1.6642506122589111
3019,1.6836042404174805
3020,1.6854007244110107
3021,1.6912171840667725
3022,1.6687684059143066
3023,1.701336145401001
3024,1.6971181631088257
3025,1.676388144493103
3026,1.7019037008285522
3027,1.7269682884216309
3028,1.7132868766784668
3029,1.6755456924438477
3030,1.669527292251587
3031,1.6942718029022217
3032,1.6901006698608398
3033,1.6807115077972412
3034,1.6905899047851562
3035,1.6795005798339844
3036,1.682539939880371
3037,1.6961860656738281
3038,1.6821902990341187
3039,1.6938142776489258
3040,1.6904830932617188
3041,1.6743078231811523
3042,1.6913450956344604
3043,1.676759123802185
3044,1.7391421794891357
3045,1.7118909358978271
3046,1.6843273639678955
3047,1.6827161312103271
3048,1.653191089630127
3049,1.6935443878173828
3050,1.6912257671356201
3051,1.7225828170776367
3052,1.7089872360229492
3053,1.7565746307373047
3054,1.7083696126937866
3055,1.7075008153915405
3056,1.6609920263290405
3057,1.7735346555709839
3058,1.688205599784851
3059,1.69870924949646
3060,1.7115538120269775
3061,1.6750140190124512
3062,1.7011854648590088
3063,1.6746115684509277
3064,1.676440954208374
3065,1.7149274349212646
3066,1.6909842491149902
3067,1.712294340133667
3068,1.657595157623291
3069,1.6890075206756592
3070,1.6936211585998535
3071,1.6826534271240234
3072,1.7149996757507324
3073,1.70542311668396
3074,1.6842212677001953
3075,1.6966657638549805
3076,1.6904897689819336
3077,1.686062216758728
3078,1.6791503429412842
3079,1.6958898305892944
3080,1.7187681198120117
3081,1.6789220571517944
3082,1.6924736499786377
3083,1.6717438697814941
3084,1.6758188009262085
3085,1.6725547313690186
3086,1.7175906896591187
3087,1.6803627014160156
3088,1.7143648862838745
3089,1.667884349822998
3090,1.7018235921859741
3091,1.7021548748016357
3092,1.6984660625457764
3093,1.692270040512085
3094,1.695862054824829
3095,1.6674840450286865
3096,1.704992651939392
3097,1.6945216655731201
3098,1.7420514822006226
3099,1.665542483329773
3100,1.6686357259750366
3101,1.6952638626098633
3102,1.7309244871139526
3103,1.6704432964324951
3104,1.7115262746810913
3105,1.668210744857788
3106,1.680632472038269
3107,1.676206111907959
3108,1.6602106094360352
3109,1.6624635457992554
3110,1.6938865184783936
3111,1.6781935691833496
3112,1.7125492095947266
3113,1.7072837352752686
3114,1.6765153408050537
3115,1.680650234222412
3116,1.6846182346343994
3117,1.7014578580856323
3118,1.6838173866271973
3119,1.7537271976470947
3120,1.691189169883728
3121,1.6839778423309326
3122,1.690027117729187
3123,1.6858466863632202
3124,1.6781820058822632
3125,1.6752294301986694
3126,1.6728670597076416
3127,1.682152271270752
3128,1.6758615970611572
3129,1.7732503414154053
3130,1.6860828399658203
3131,1.6835362911224365
3132,1.6913182735443115
3133,1.7069514989852905
3134,1.67722487449646
3135,1.6935555934906006
3136,1.7060811519622803
3137,1.6871898174285889
3138,1.6835469007492065
3139,1.6920757293701172
3140,1.6956241130828857
3141,1.695683240890503
3142,1.668074369430542
3143,1.6812161207199097
3144,1.6747082471847534
3145,1.7201614379882812
3146,1.6693148612976074
3147,1.6850183010101318
3148,1.6660875082015991
3149,1.6977043151855469
3150,1.6932429075241089
3151,1.6801543235778809
3152,1.678970217704773
3153,1.6941121816635132
3154,1.6938918828964233
3155,1.7184150218963623
3156,1.668842077255249
3157,1.6921666860580444
3158,1.6605098247528076
3159,1.7210687398910522
3160,1.691707968711853
3161,1.6868300437927246
3162,1.6633214950561523
3163,1.6866662502288818
3164,1.6809618473052979
3165,1.6754941940307617
3166,1.6977453231811523
3167,1.6967195272445679
3168,1.6661851406097412
3169,1.6961697340011597
3170,1.6945446729660034
3171,1.6945852041244507
3172,1.6821774244308472
3173,1.6754753589630127
3174,1.7212038040161133
3175,1.7158796787261963
3176,1.6614303588867188
3177,1.6911821365356445
3178,1.6970322132110596
3179,1.716918706893921
3180,1.6817495822906494
3181,1.6597689390182495
3182,1.6606674194335938
3183,1.6612889766693115
3184,1.6650569438934326
3185,1.6984471082687378
3186,1.6980241537094116
3187,1.6619622707366943
3188,1.6944680213928223
3189,1.6842859983444214
3190,1.6616257429122925
3191,1.6971123218536377
3192,1.661050796508789
3193,1.7020471096038818
3194,1.6817829608917236
3195,1.7220041751861572
3196,1.7248420715332031
3197,1.6999998092651367
3198,1.705397605895996
3199,1.6949551105499268
3200,1.6817975044250488
3201,1.6628673076629639
3202,1.6672446727752686
3203,1.6750035285949707
3204,1.6930869817733765
3205,1.693143606185913
3206,1.6871938705444336
3207,1.6853368282318115
3208,1.6781489849090576
3209,1.6570279598236084
3210,1.7072076797485352
3211,1.7218899726867676
3212,1.696260929107666
3213,1.6836051940917969
3214,1.6806482076644897
3215,1.6977896690368652
3216,1.7172319889068604
3217,1.6896686553955078
3218,1.6860744953155518
3219,1.6792914867401123
3220,1.7015705108642578
3221,1.69307541847229
3222,1.6775071620941162
3223,1.6685407161712646
3224,1.674269676208496
3225,1.7290910482406616
3226,1.671580195426941
3227,1.7360763549804688
3228,1.6696267127990723
3229,1.7003607749938965
3230,1.6762837171554565
3231,1.7076482772827148
3232,1.699251413345337
3233,1.665613055229187
3234,1.6807658672332764
3235,1.687314748764038
3236,1.6852471828460693
3237,1.6926333904266357
3238,1.6881097555160522
3239,1.7577918767929077
3240,1.659401774406433
3241,1.6878207921981812
3242,1.7058849334716797
3243,1.7173340320587158
3244,1.7184122800827026
3245,1.6852433681488037
3246,1.6861457824707031
3247,1.6796314716339111
3248,1.6952232122421265
3249,1.6810901165008545
3250,1.6557945013046265
3251,1.6706900596618652
3252,1.6665098667144775
3253,1.6740024089813232
3254,1.6831488609313965
3255,1.707763910293579
3256,1.6717662811279297
3257,1.6932119131088257
3258,1.6829118728637695
3259,1.7153124809265137
3260,1.7271442413330078
3261,1.6836011409759521
3262,1.6871612071990967
3263,1.6637672185897827
3264,1.6982898712158203
3265,1.6879808902740479
3266,1.6922075748443604
3267,1.7032960653305054
3268,1.6985305547714233
3269,1.6765961647033691
3270,1.675544261932373
3271,1.67617928981781
3272,1.7114224433898926
3273,1.7227996587753296
3274,1.6793770790100098
3275,1.6945533752441406
3276,1.6642955541610718
3277,1.762616515159607
3278,1.6654248237609863
3279,1.6785736083984375
3280,1.6679363250732422
3281,1.6781888008117676
3282,1.677922010421753
3283,1.6630586385726929
3284,1.6929306983947754
3285,1.7002304792404175
3286,1.6927545070648193
3287,1.6629245281219482
3288,1.736100196838379
3289,1.6772162914276123
3290,1.6891210079193115
3291,1.6652803421020508
3292,1.6737279891967773
3293,1.6777366399765015
3294,1.6839244365692139
3295,1.6885850429534912
3296,1.709391474723816
3297,1.6720937490463257
3298,1.6927580833435059
3299,1.7184340953826904
3300,1.6569433212280273
3301,1.6570284366607666
3302,1.706815242767334
3303,1.6621201038360596
3304,1.646693229675293
3305,1.6713511943817139
3306,1.676465392112732
3307,1.6847476959228516
3308,1.6668720245361328
3309,1.6889547109603882
3310,1.700124740600586
3311,1.6868380308151245
3312,1.7079541683197021
3313,1.7057549953460693
3314,1.7355930805206299
3315,1.691817045211792
3316,1.7169193029403687
3317,1.677785873413086
3318,1.702020525932312
3319,1.7081202268600464
3320,1.6601718664169312
3321,1.7085132598876953
3322,1.6660946607589722
3323,1.6916372776031494
3324,1.7027963399887085
3325,1.6723318099975586
3326,1.6947749853134155
3327,1.7050098180770874
3328,1.6857352256774902
3329,1.6906895637512207
3330,1.7428605556488037
3331,1.6967544555664062
3332,1.6680850982666016
3333,1.7603237628936768
3334,1.6685426235198975
3335,1.6616253852844238
3336,1.6814792156219482
3337,1.689322829246521
3338,1.673175573348999
3339,1.690138339996338
3340,1.6814746856689453
3341,1.6895803213119507
3342,1.685747504234314
3343,1.6537463665008545
3344,1.6899821758270264
3345,1.6795806884765625
3346,1.6675662994384766
3347,1.6989487409591675
3348,1.7393112182617188
3349,1.7077263593673706
3350,1.6784369945526123
3351,1.6557202339172363
3352,1.7276923656463623
3353,1.6834096908569336
3354,1.6841363906860352
3355,1.6722075939178467
3356,1.6618655920028687
3357,1.6841472387313843
3358,1.7503414154052734
3359,1.6551837921142578
3360,1.6969506740570068
3361,1.6484813690185547
