,x,y
5194,9.401788,4.327976
25970,8.720763,7.966016
25971,9.701133,-0.63515544
25972,8.058399,-0.68335867
25973,9.336838,4.264718
25974,9.404833,4.3077097
463,8.356267,-1.8556668
2315,8.443346,-1.8593956
2316,8.466326,-1.9125873
2317,8.332554,-1.8147638
2318,8.377313,-1.8630506
2319,8.4882145,-1.9135216
9858,7.159548,5.306531
49290,8.113968,6.002106
49291,7.214304,5.285431
49292,7.331706,4.9782796
49293,8.1124325,5.963444
49294,8.099146,6.144332
4902,14.731927,6.700654
24510,14.721841,6.6983695
24511,14.709796,6.6914344
24512,14.723206,6.6919813
24513,14.725021,6.7038393
24514,14.724801,6.7053933
7006,10.476454,2.8652601
35030,10.460589,2.8319077
35031,10.424639,2.8814034
35032,10.4786825,2.862301
35033,10.46547,2.8366032
35034,10.437289,2.848259
5663,4.701715,-1.3024335
28315,4.680385,-1.3106096
28316,4.699389,-1.2975893
28317,4.6784067,-1.3070523
28318,4.686787,-1.3064429
28319,4.7096467,-1.3041717
4079,7.7429976,3.811867
20395,8.759575,7.0930624
20396,9.307921,1.7920195
20397,7.7064486,3.8205535
20398,8.613109,7.172974
20399,8.728729,7.1260085
4290,9.612961,-1.3983386
21450,9.606334,-1.4089744
21451,10.587508,8.709288
21452,9.586888,-1.377201
21453,9.824838,-1.6364422
21454,9.861923,-0.35021585
430,12.724518,3.5744328
2150,13.278022,4.494505
2151,13.124573,4.3171554
2152,12.743931,3.5401957
2153,13.238017,4.450888
2154,13.294753,4.5874863
1786,8.615864,7.153063
8930,7.714278,1.5883256
8931,8.610444,7.16492
8932,8.598134,7.1386805
8933,8.580191,7.190481
8934,8.612094,7.153985
5919,12.461587,5.8673267
29595,12.482847,5.9155345
29596,12.531169,5.924011
29597,12.44897,5.8588552
29598,12.48152,5.88569
29599,12.429834,5.8814187
2398,13.103308,4.376275
11990,13.123605,4.3108335
11991,10.323778,3.0158024
11992,13.009837,4.4167857
11993,10.694409,2.644019
11994,13.074022,4.373971
7335,10.092693,7.4286294
36675,9.385895,0.24568726
36676,9.938741,7.5371575
36677,10.13885,7.3926444
